week,words,frequency,total_words
36,black,10485.0,16540094
36,conflict,2221.0,16540094
36,bleach,616.0,16540094
36,armor,116.0,16540094
36,besieg,10.0,16540094
36,artilleri,2.0,16540094
36,overcount,13.0,16540094
36,conquest,1.0,16540094
36,disarma,6.0,16540094
36,invas,79.0,16540094
36,arsenal,28.0,16540094
36,fire,4086.0,16540094
36,gunfight,2.0,16540094
36,frontlin,2101.0,16540094
36,liber,732.0,16540094
36,africa,4324.0,16540094
36,militari,2420.0,16540094
36,escal,311.0,16540094
36,crusad,13.0,16540094
36,grenad,2.0,16540094
36,overblown,55.0,16540094
36,armament,2.0,16540094
36,battl,3863.0,16540094
36,won,,16540094
36,destruct,1243.0,16540094
36,flank,8.0,16540094
36,enemi,385.0,16540094
36,trench,19.0,16540094
36,crossfir,10.0,16540094
36,arm,1750.0,16540094
36,bomb,117.0,16540094
36,fortifi,5.0,16540094
36,salvo,2.0,16540094
36,truce,2.0,16540094
36,retreat,67.0,16540094
36,alli,658.0,16540094
36,fought,265.0,16540094
36,insurg,26.0,16540094
36,mandatori,940.0,16540094
36,unitedfront,,16540094
36,win,3586.0,16540094
36,defend,1677.0,16540094
36,defens,1235.0,16540094
36,sieg,30.0,16540094
36,battleground,618.0,16540094
36,gun,1580.0,16540094
36,dioxid,28.0,16540094
36,peac,2098.0,16540094
36,attack,3420.0,16540094
36,soldier,1021.0,16540094
36,combat,2163.0,16540094
36,violenc,2304.0,16540094
36,battleplan,,16540094
36,foe,24.0,16540094
36,fight,14945.0,16540094
36,troop,385.0,16540094
36,front,4141.0,16540094
36,bloodsh,,16540094
36,allianc,244.0,16540094
36,microchip,222.0,16540094
36,flu,13443.0,16540094
36,invad,112.0,16540094
36,hostil,106.0,16540094
36,gate,3067.0,16540094
36,die,57361.0,16540094
36,unreport,54.0,16540094
36,defeat,7699.0,16540094
36,rebellion,54.0,16540094
36,command,234.0,16540094
36,strategi,5676.0,16540094
36,homeland,155.0,16540094
36,casualti,321.0,16540094
36,armi,767.0,16540094
36,chip,,16540094
36,african,1034.0,16540094
36,treati,54.0,16540094
36,warrior,138.0,16540094
36,beat,1359.0,16540094
36,electromagnet,2.0,16540094
36,lab,3438.0,16540094
36,shoot,4633.0,16540094
36,riot,1010.0,16540094
36,guard,741.0,16540094
36,conquer,197.0,16540094
36,tactic,814.0,16540094
36,5g,370.0,16540094
36,resist,949.0,16540094
36,guerrilla,1.0,16540094
36,peacetim,6.0,16540094
36,raider,511.0,16540094
36,threat,15857.0,16540094
36,ammunit,24.0,16540094
36,weapon,723.0,16540094
36,warfar,227.0,16540094
36,tank,209.0,16540094
36,implant,40.0,16540094
36,minefield,7.0,16540094
36,warzon,7.0,16540094
36,battlefield,18.0,16540094
36,victori,2624.0,16540094
36,bombard,10.0,16540094
36,antibiot,85.0,16540094
36,killer,407.0,16540094
36,upris,50.0,16540094
36,wartim,18.0,16540094
36,holocaust,61.0,16540094
36,vanquish,11.0,16540094
36,battlefront,2.0,16540094
36,target,1460.0,16540094
36,radiat,48.0,16540094
36,melanin,2.0,16540094
36,death,68508.0,16540094
36,homefront,,16540094
36,hoax,3343.0,16540094
36,chlorin,30.0,16540094
36,kill,17384.0,16540094
36,blitzkrieg,,16540094
36,poc,174.0,16540094
36,campaign,13182.0,16540094
36,struggl,6422.0,16540094
36,captur,362.0,16540094
36,war,3555.0,16540094
36,ceasefir,28.0,16540094
36,fighter,195.0,16540094
